N1	N2	Na	Tsplit	M12	M21
0.1353	0.90982	1.19243	0.14772	10.98501	38.17658
1.59966	0.55883	0.65185	0.04656	22.27933	14.37093
0.94989	1.32551	0.74187	0.90729	3.91324	8.33144
1.96011	1.36434	1.03843	1.2267	9.65158	9.99066
0.95228	1.67101	1.50486	0.20898	12.84224	11.24409
1.33525	0.3955	0.71483	1.5188	18.39052	7.89559
1.53919	1.0608	0.50721	0.60667	31.41694	24.05877
0.37483	0.29072	1.97085	1.06035	33.38432	15.753
1.19536	0.76185	1.06644	1.68375	32.71012	20.49435
0.00886	0.64801	1.62289	1.62843	31.64285	14.0497
1.323	1.0483	1.05202	0.21617	28.93706	18.29281
0.60099	1.86776	1.17668	0.21091	34.28581	27.04318
0.20558	0.31578	0.0773	1.42178	35.69537	3.26463
1.64399	0.98666	0.3026	0.59721	27.77594	5.29159
1.97706	1.40952	0.22993	0.35689	23.90985	21.49132
1.97272	1.2293	0.58819	1.61255	31.04962	12.38245
1.79017	1.1652	0.8407	0.38989	18.49506	16.06754
1.32046	1.95429	1.30197	0.87771	9.6085	17.41179
0.75413	0.86474	0.50355	1.49562	24.90944	9.25828
0.41066	0.79742	1.57848	0.18815	6.76127	18.94254
0.51874	1.3933	0.10303	0.87358	24.31527	19.74203
1.27544	1.67965	1.36415	1.46865	5.8203	13.62696
0.40832	1.05309	1.81052	1.62955	2.19835	28.10242
1.7591	1.04425	1.004	0.17426	26.56367	33.99569
0.90468	0.82713	0.41882	1.39586	23.33098	18.3349
1.81787	1.12803	1.4679	1.2244	18.78799	16.36841
0.98712	1.63433	1.83533	0.40606	16.70002	34.03926
0.38725	1.57482	1.69481	0.09151	23.98466	32.25045
1.81929	1.7161	1.17002	0.74413	17.90878	26.76795
1.97263	1.9655	1.50238	1.01129	26.39553	3.01821
0.56856	0.20682	1.87862	1.18713	33.20262	8.01315
1.56273	1.81665	0.23052	1.48561	31.18063	19.46342
1.07539	0.90174	1.55523	0.59569	19.29172	34.49635
0.60225	1.09678	1.87751	1.70878	4.05298	13.64565
0.34461	0.59464	0.12502	1.18778	2.842	8.94243
0.67596	0.92041	1.5395	1.18571	12.46119	17.17063
1.85528	1.02855	0.30792	0.18783	14.38484	38.10917
1.1238	0.39059	1.2059	0.49679	16.47216	4.50244
1.30565	0.08501	1.30801	0.46622	10.32985	25.07259
0.00275	0.44465	0.02503	0.08722	14.70915	7.26143
0.09697	0.45254	1.09036	0.55586	32.6074	15.18186
1.82373	1.36653	1.92906	0.1258	1.48507	2.47682
1.53592	1.47526	1.16436	0.43501	26.79527	38.52847
1.69728	0.05068	1.85143	1.72988	17.87803	25.78579
0.91526	1.5184	1.70595	0.35245	26.305	8.92579
0.36353	0.18939	0.97769	0.20735	15.61169	1.29528
1.50186	1.9685	1.63064	0.34791	35.34715	29.67421
1.39655	1.096	0.25045	1.04114	15.08346	1.14072
0.31957	0.31441	0.37017	0.39626	34.6401	4.70159
0.90695	0.40412	1.5464	0.3729	2.89713	16.8476
0.17541	0.58694	1.30555	0.85829	24.4273	6.9202
1.93609	1.53887	1.6368	1.20973	34.69755	1.19532
1.78062	0.08175	0.23512	1.67803	21.41722	22.45313
0.4724	1.93013	1.35673	0.80969	35.22946	18.55613
0.85553	0.11186	0.42908	1.7277	10.6802	1.78307
1.83288	1.4228	1.81761	1.35227	36.87595	35.06315
0.41615	0.65253	0.85189	0.50243	16.81915	37.59374
0.39543	0.71445	1.34499	0.66041	27.30155	8.83444
0.96169	1.17181	1.35154	1.46596	29.94943	24.06758
1.417	0.14642	0.43978	0.49559	14.57995	6.17009
0.11268	0.75167	1.62079	0.64716	18.36364	9.9481
0.2943	1.05191	0.35989	1.37281	11.8771	2.97333
1.15113	1.62346	0.3243	0.67088	30.67014	33.44744
0.69556	0.46678	1.41618	1.26681	27.64954	1.82673
0.52598	1.57426	1.26523	1.25392	27.71443	26.87533
1.93226	0.04224	1.24024	0.81325	10.1663	14.05331
0.36945	0.58798	1.03566	1.35408	11.15019	27.42703
0.05049	0.66756	1.75232	1.50543	29.98929	14.62168
0.97824	0.23347	0.94627	0.87321	2.10538	34.92506
0.8661	0.80522	0.96658	0.97472	14.97556	20.26595
1.44957	0.4438	0.13656	0.96486	20.87607	39.181
0.42674	0.15784	0.34272	1.11982	10.2281	23.54391
0.12757	0.01136	1.61276	0.42117	10.36772	25.21975
0.66148	0.57145	1.05722	0.84707	15.76598	1.85652
1.40223	0.07403	0.24315	1.70297	15.99706	14.60743
0.85441	1.82529	1.02911	0.61859	29.19916	35.31103
0.67777	0.55509	0.13745	0.4981	8.11658	37.884
0.41524	1.13489	0.19957	0.95649	18.80013	19.2004
1.90813	1.7359	1.95406	0.6071	37.39954	9.20627
1.73679	0.00354	0.74094	0.93996	34.86843	12.58265
1.5754	1.42917	1.37731	0.20808	32.45219	28.63092
0.59423	1.16268	1.45682	0.59845	14.21837	11.61423
0.92459	0.7261	0.03252	1.11321	1.29456	8.52872
0.35727	1.7239	1.37889	0.26146	38.2355	22.713
1.67943	1.21387	0.27711	0.42832	36.56665	23.06773
0.19948	1.32555	0.85491	0.74908	10.52999	2.17904
0.20248	1.2316	0.36991	0.47786	13.76151	18.19821
0.56779	0.69108	0.53105	0.28563	22.97141	26.91476
0.63803	0.61141	0.44707	0.3486	38.68424	17.7352
1.7607	0.03559	0.40737	0.13391	19.59298	2.81928
1.32388	1.39029	1.38307	0.66609	34.9038	7.12243
1.71736	0.03766	1.05569	0.72606	30.11358	36.27423
1.14492	0.75195	1.53899	0.35322	12.22549	2.66283
0.58484	1.02351	1.23446	0.5661	36.96774	15.44518
1.47164	1.70379	0.94023	0.01602	9.94787	5.99148
0.47934	1.65089	0.89288	0.29958	34.44108	22.59813
1.86076	1.29716	0.41909	1.16342	33.33569	28.33583
1.69118	1.91069	1.78896	0.38308	17.39482	8.0637
0.6285	0.42388	1.08244	1.47471	38.31151	13.516
0.35768	1.8104	1.01046	0.07034	35.98427	28.41051
1.76526	1.52505	0.85189	0.7267	9.07908	17.38645
1.11448	0.66155	0.50815	0.72877	30.48894	28.83708
0.21718	1.62148	1.14953	0.86331	23.33982	21.24818
0.35924	1.57837	0.83186	0.12004	1.9615	2.08178
0.95907	1.83839	1.70342	0.21502	31.19321	19.4566
1.76875	1.17245	1.19659	0.39562	23.6627	5.97983
0.15728	0.78497	0.05598	1.50058	13.43594	17.08061
0.27255	1.67055	0.79132	0.90313	32.44753	29.61426
1.84163	0.46195	0.32728	1.0629	31.49096	18.72641
1.39067	0.56969	1.29712	0.20797	38.38139	19.04513
1.37485	0.25641	0.55225	0.24309	32.20063	11.43763
1.51262	1.4233	1.79576	1.59153	30.7785	9.84361
1.00645	1.69263	1.0456	1.36143	31.77214	7.29125
0.0489	0.87047	1.86722	0.72737	39.37395	20.6712
1.31468	0.56742	0.76819	0.9601	22.72191	33.03772
0.46669	0.83903	0.28915	0.01364	32.10649	34.57193
0.02805	1.23152	1.8874	0.21042	37.40118	9.36161
0.40546	1.37857	1.05922	0.97459	15.34752	12.53489
1.53604	1.91768	1.68171	1.49279	19.70029	38.14597
1.27698	0.56938	1.81706	0.93226	28.15784	18.04082
0.60701	1.53891	0.59714	1.40236	10.41914	35.44267
0.63521	1.48998	1.69856	0.79235	7.95598	37.56161
0.96759	0.77859	0.91775	0.69287	2.67706	17.90169
0.82635	0.33216	0.47919	1.7084	4.24608	35.81518
1.21091	0.17871	0.6467	0.50494	18.95979	24.20315
0.25308	1.52893	0.08675	0.21711	6.6209	10.15321
0.2867	1.47781	0.53468	1.38318	37.34933	4.92912
0.56189	1.50371	1.17185	0.0273	30.90405	23.01205
1.16862	1.84964	0.55095	1.19907	2.28083	37.35308
0.49548	1.75028	1.70892	0.49732	12.93107	19.44382
1.76169	1.87447	0.21949	1.54607	16.35509	12.69924
1.22642	0.56149	1.64271	1.33284	5.46974	25.51048
1.77012	0.28923	1.66954	0.89573	37.66581	30.53507
1.95133	1.05712	1.56568	1.42282	24.55005	32.40443
0.01751	1.90259	0.82279	1.71127	31.55896	39.24635
0.62302	1.37879	1.19085	1.58615	31.78783	17.66099
0.39421	0.98569	0.02147	1.61861	32.02227	2.12353
0.72698	0.90423	1.5075	1.37037	18.83603	22.32896
0.18866	0.01094	0.78134	0.01369	31.3911	29.63028
1.51911	0.20421	1.45241	0.72227	28.88999	29.89654
0.44686	1.36328	0.73623	1.441	36.66622	14.62326
1.63816	1.2204	0.04672	0.37412	23.64669	10.64834
1.92969	0.01743	0.90787	0.07061	16.10795	2.89215
0.67438	1.7885	1.92356	0.6599	5.28731	20.39652
1.67886	0.30889	1.02465	0.76033	26.40807	22.31072
1.61588	1.69473	1.78786	0.7776	2.0602	36.04974
1.84634	0.56271	0.41952	0.62056	4.38356	16.27339
0.39075	1.91045	0.4793	0.54721	32.9689	14.43885
1.23321	0.26798	1.96612	1.3186	5.84407	28.51548
1.98008	1.64974	1.63047	0.39687	34.98047	28.79166
1.38948	0.74689	1.0226	0.49796	38.44051	15.95887
1.44456	1.20046	0.59028	0.24909	20.18442	7.44533
0.78503	0.72109	0.82749	0.40902	33.28542	35.9953
0.70487	1.69788	0.84676	1.07045	12.43198	33.14656
0.60835	1.26412	0.19466	0.30453	14.1465	9.62616
0.12878	0.43906	1.64872	0.95792	21.64636	14.67406
1.00211	0.38292	1.42505	0.47054	32.98569	16.9675
0.46635	1.24594	1.53024	0.30907	32.01212	8.12054
0.23777	1.90763	0.39618	1.2139	17.28206	19.83062
1.271	1.46031	1.73023	0.11311	21.70238	11.89046
0.6685	1.23316	0.9608	1.4118	3.80107	12.94587
1.43807	1.24778	0.73528	0.00458	8.44155	8.74745
1.02391	1.46955	1.09021	0.76938	15.44828	25.89103
1.73808	1.06759	0.24229	1.18694	14.3712	20.55245
0.5314	0.48634	0.35258	1.7181	11.69295	19.09402
0.90868	1.81685	0.96361	0.41206	26.17892	38.75791
1.02566	1.36236	0.13103	0.415	13.38969	12.64682
0.27573	1.75356	1.22819	1.0605	16.2131	20.16593
0.38948	1.44085	0.83566	0.65614	15.23606	34.1171
1.12687	1.09551	0.83381	1.06267	34.67058	7.83403
1.13449	1.78477	1.90771	0.69155	24.02934	25.62917
0.86681	1.67868	0.61463	0.25561	21.32202	36.85972
0.55588	1.75309	0.91197	1.15608	18.75374	12.21918
1.18252	1.15382	1.48026	0.95919	17.61344	18.12982
1.07831	0.24122	0.09205	0.43122	29.94769	19.93264
0.51392	1.7914	0.59474	1.43181	15.09716	34.98798
0.33245	1.23916	0.02222	0.44386	12.87845	33.49214
0.04561	0.82489	1.00115	1.60318	4.74584	17.56113
0.85451	1.51932	1.73498	1.22022	37.87823	18.61399
1.10439	1.63217	0.63762	1.64927	15.65333	33.37634
1.87831	0.85616	1.21689	0.21389	21.41881	20.5032
0.26276	1.30438	0.18465	1.35462	12.34019	31.80997
0.74883	0.14721	1.70146	1.56754	35.50513	1.17549
1.83497	1.47361	0.388	1.45017	30.26604	16.12857
1.44373	1.1198	0.19038	0.94417	16.46435	14.63879
0.85523	0.29518	1.74883	0.03163	18.34828	25.88374
1.82661	0.69208	1.53901	1.70122	33.31906	32.18033
1.08364	0.27787	1.21787	0.99846	29.22642	38.56464
0.45701	1.93114	0.18152	0.48644	34.36889	28.24142
0.21126	1.84328	0.00678	0.14626	22.75687	4.04624
0.06527	1.16956	1.17968	0.09085	5.69992	36.34708
0.35613	0.63974	0.0948	1.70999	10.92471	12.04169
1.44788	1.59064	1.49908	0.81995	30.1717	32.14727
1.10538	0.47744	1.39921	0.71512	31.10137	8.18181
1.19854	1.97101	1.76596	0.42293	33.83862	11.96593
0.5626	0.17771	1.3598	1.51213	24.06225	26.43544
1.09629	0.18026	0.57435	0.56294	37.65293	25.67982
1.79715	1.47514	0.22592	0.18409	31.76222	25.93435
0.98816	1.80377	1.54018	1.2119	4.36873	8.93854
1.5518	1.32657	0.11548	0.91824	4.05177	11.20517
0.24823	0.10406	0.34535	1.55183	29.21286	10.35343
0.12492	0.73691	0.11897	1.19633	27.54479	8.05694
0.25181	1.82969	0.7519	0.4765	33.83129	14.03395
0.99078	0.53332	1.89561	0.26331	29.14411	28.91219
0.76588	1.78806	0.37769	0.42971	38.20561	9.27364
0.42282	1.88038	0.99536	1.00124	21.96805	7.46189
1.48857	1.4959	0.28318	1.54414	15.54059	21.79582
1.27749	1.63247	1.58779	0.40003	31.77474	6.87901
1.86882	0.32545	0.53154	1.16174	18.22836	3.05197
0.92429	0.6994	0.84592	0.34936	9.71927	6.61596
1.87499	1.61938	1.00173	0.27745	22.40693	5.57334
0.39238	1.51395	1.16857	1.24926	31.81895	7.0279
0.82443	0.64904	1.97434	0.78074	36.99454	18.89973
1.26719	1.43973	0.41643	1.31064	25.18778	35.39078
0.39334	0.99598	0.21791	1.01747	7.42663	31.24456
1.41772	1.33528	1.32784	0.60941	28.3151	36.07261
1.43654	1.25944	0.70753	0.98824	4.56801	33.84729
1.37125	1.1618	0.26348	0.94044	36.08725	3.31974
0.46228	0.56864	0.5874	1.1589	37.01626	9.55218
1.57517	1.0685	0.0322	0.84324	8.38962	22.47523
1.89021	0.10891	0.73213	0.53955	31.36329	20.58108
1.2232	0.75808	0.63896	0.99673	36.84289	29.67875
0.41723	1.6011	1.19202	1.74955	8.32781	24.35659
1.40455	1.93025	1.414	0.58497	33.48893	11.25045
1.0382	1.10568	1.15659	1.72282	3.08078	35.93045
0.47875	1.26414	1.67759	1.48741	15.2048	2.30816
0.84736	0.89706	0.28211	1.48983	39.87147	14.22915
1.23482	0.27442	0.42331	1.56148	13.55943	38.43076
0.8452	1.6282	0.59829	1.12737	12.92135	9.80949
1.79998	1.7766	0.99252	1.18383	9.43695	37.77849
1.39682	0.13084	0.68811	0.39445	2.95065	33.01218
0.789	0.54362	1.03625	1.55455	1.10113	37.33982
1.28021	1.25144	1.31418	0.40874	5.40804	7.73776
0.85786	1.92475	0.62943	0.03418	16.12392	13.0265
0.13292	1.12504	1.86041	0.80326	36.47409	3.30044
1.38344	0.75273	0.39725	1.63241	34.67439	35.99727
0.24664	1.61828	0.26052	1.63297	2.51647	32.56143
0.66915	1.71668	0.93895	0.83369	17.10888	35.18224
1.09893	1.98065	0.05775	1.20511	22.39985	34.21248
0.73586	1.86599	1.11868	1.2582	26.97142	29.75806
1.15602	0.3898	1.01716	0.38384	18.92035	11.77894
1.69601	0.43586	1.26039	0.42582	1.02246	15.14941
0.49185	1.08177	0.2958	0.65067	31.779	16.22438
1.42785	1.1003	1.01816	1.66789	13.83023	4.87548
1.66692	1.99195	1.95738	1.65955	15.73316	16.008
0.06255	1.15592	1.94591	1.37035	6.2209	31.05669
0.61081	0.2452	0.66295	0.15502	39.59948	10.27883
1.52712	1.13357	0.16006	0.287	9.34895	8.85516
0.83712	1.85917	0.51022	0.15712	34.64063	15.6661
1.91843	1.48128	1.95249	1.11127	28.94131	10.07982
0.63409	1.26226	1.19982	0.45038	7.10436	16.00972
1.24864	0.2631	1.21881	0.30359	9.97838	10.34551
0.51844	0.5386	0.26445	0.52717	38.06581	28.76138
0.19006	0.89078	1.27481	0.10019	14.50626	11.63254
0.19909	1.36338	1.07045	1.72905	22.02859	28.10567
1.37994	1.23885	0.24693	0.4323	3.53518	24.06077
0.78301	1.49252	1.33396	1.18491	14.76562	26.45716
1.9003	0.1797	1.04314	1.00433	16.42013	7.59262
1.43964	0.72056	1.62821	1.19496	16.48223	34.9342
0.07736	1.10176	0.98781	1.64268	36.73039	18.50524
1.95411	1.52507	0.23808	1.66628	8.08866	30.99651
1.6715	1.78682	1.17066	1.31055	6.30557	35.57494
1.12774	0.55415	1.29474	1.55201	36.96143	19.22772
1.08966	0.83456	0.56868	0.40758	8.35206	9.41409
1.83822	1.64903	0.17632	0.23211	16.20676	20.77538
0.43694	0.96099	0.99007	0.94385	32.44242	26.32779
1.05512	0.9043	0.54747	0.75638	10.04095	11.38177
1.34106	1.30664	1.12513	0.91234	39.27053	24.76523
1.97992	1.35458	0.8356	0.68081	12.82244	22.29709
1.6971	0.72874	0.3992	0.65535	38.00661	22.07535
0.73433	1.95137	0.58453	1.63771	24.77363	20.26063
1.43887	1.93184	1.82096	1.10772	35.90458	22.25312
1.14402	1.35934	1.12781	0.00942	8.11767	23.61924
1.41144	1.98129	0.81207	0.81866	1.67557	30.52151
1.2627	0.41587	0.911	0.14327	13.57459	18.79071
0.0365	1.7557	0.71938	0.72569	34.13548	22.3799
0.66305	1.8306	1.83145	0.74563	14.72781	36.23405
0.34169	0.67186	0.31368	0.72074	1.72338	7.73826
0.05381	0.91689	0.35078	1.44602	17.13988	8.24028
0.51754	1.26919	0.55382	1.08245	39.0357	11.22035
1.07512	0.58004	0.33249	1.58833	1.8487	5.52462
0.71954	0.03067	1.61284	0.61973	25.02233	23.81949
1.72946	0.98565	0.44905	0.38827	32.0707	10.33356
0.69462	0.02086	1.03947	1.72448	25.69528	37.73148
1.37735	0.98515	1.84629	1.09011	21.51171	15.52296
0.83757	1.41622	0.96157	0.45558	22.32067	17.88164
1.99715	0.76418	0.05899	1.41732	16.7807	20.61409
0.573	0.49426	1.73669	0.55637	30.53069	23.75182
1.47709	0.90986	1.71356	1.55424	20.96492	37.90342
0.74066	0.1561	0.16857	1.35683	1.35209	34.17355
0.75733	0.70562	1.86278	0.80195	34.70747	29.87926
0.81882	0.11648	1.20933	1.1178	12.2828	27.22525
0.44309	0.19681	1.44027	1.12974	7.77235	21.46699
1.90732	0.67643	1.90224	0.26676	7.14951	6.72804
1.81426	1.49149	1.78763	0.6395	12.77313	14.72257
0.49684	3e-04	0.67558	0.59704	33.60846	14.62571
1.06919	0.04166	0.99518	1.5367	34.51254	25.34002
1.64031	1.05776	1.60902	0.02235	11.42348	4.81929
1.63486	0.48878	1.2442	0.31816	11.27059	16.8675
0.94911	1.90555	0.63132	0.91475	7.48216	34.65329
1.68906	1.13092	1.82661	0.44145	18.86369	38.3782
1.10825	1.95144	1.70952	0.99814	39.34478	1.36737
0.18412	1.74822	1.11259	1.36536	33.19068	19.91407
0.58322	1.68316	0.25412	0.05263	9.06177	5.07541
0.249	1.79009	0.5754	0.32364	17.95256	2.00756
0.34564	0.00457	1.4	0.75197	34.63627	22.43936
0.91311	0.11412	0.00195	1.64989	25.03845	21.03738
1.86892	0.83155	1.72168	0.14825	19.86239	13.00432
1.98248	1.03545	1.19411	1.61842	14.73897	9.83191
0.14536	0.71156	0.57348	0.81742	32.71306	22.84752
0.56938	1.32744	1.29668	0.39449	8.92778	5.41861
0.59438	1.19724	0.04108	0.46662	1.86041	34.93568
1.17637	0.63828	0.37884	0.16698	18.37792	27.96308
0.51357	1.36097	1.26496	1.74261	36.26247	32.77597
1.25769	0.86966	0.15461	0.27157	7.9769	37.75388
0.21999	1.15775	0.94778	0.97854	37.3468	21.41411
1.79417	0.99297	0.5055	1.53615	32.35633	4.13879
1.26609	1.29138	0.90259	0.74085	31.02377	32.94259
0.38838	0.26689	0.46702	0.78783	10.67512	23.67024
1.98423	0.58539	0.64095	0.57977	14.5356	31.47445
1.40422	0.78888	1.01585	0.38315	20.72034	22.11372
0.94936	0.96782	0.88896	1.27794	10.41491	7.22466
1.49735	1.96078	0.75582	1.69421	14.02077	19.14078
0.74464	1.55953	1.5527	1.00976	35.71059	2.26962
1.08169	0.39954	0.11969	0.41059	37.55122	21.18359
1.68605	0.41954	1.02007	0.64639	13.11264	33.74754
1.6533	1.17143	0.19909	0.3589	22.2957	12.77472
1.70536	0.27843	1.31551	1.70343	27.49634	39.47619
1.34118	1.37316	1.93611	0.3197	31.0871	15.62552
0.90562	0.29155	1.3505	1.7068	21.90273	24.79854
0.07917	1.93624	0.65282	0.78853	19.80978	36.42219
1.2887	0.66326	0.53214	1.21173	26.26057	18.969
0.7043	0.1283	0.37296	0.01897	17.02642	12.85956
0.14109	0.82844	0.8212	1.13791	34.65855	34.53867
1.06407	0.73729	1.40707	1.03142	8.4494	35.96759
1.53089	0.65665	0.3796	0.19463	22.66388	26.77395
0.16137	0.55747	1.11999	1.58364	30.09174	15.0273
1.87905	0.69127	1.35256	1.56752	2.90714	13.39087
1.1872	1.55927	0.0628	1.35371	37.73309	12.33958
1.24492	0.01388	1.77751	0.14676	37.68597	35.52849
0.33423	0.28863	1.47404	1.60824	25.1621	13.0584
0.88829	0.27472	1.7179	0.94673	36.5738	10.76225
1.17624	0.74101	1.81835	0.17014	38.80467	28.9697
1.11532	0.04793	1.49399	1.08888	9.35917	22.34263
0.5476	0.16331	1.72547	0.10816	33.4579	17.66628
0.76866	1.36258	1.39259	1.74728	29.23745	29.6806
1.37632	1.16019	1.84748	0.8294	17.15339	4.67293
1.97018	0.9077	0.60909	0.94731	3.78847	6.09849
0.06472	1.98286	0.3754	0.33505	4.84735	27.07434
0.80694	1.07879	1.70386	1.51941	26.5057	16.79406
0.8387	0.73022	0.21021	0.72411	33.70738	32.33041
0.48519	1.21411	0.2069	1.43058	39.29749	12.87701
0.64114	0.41405	1.04218	0.61956	12.44827	5.36453
1.13604	1.38165	0.22461	1.24876	38.79781	15.44426
0.03423	0.53747	0.08778	0.89922	4.98243	27.35322
1.43423	0.28337	1.00976	1.54689	20.24487	17.10775
0.44999	0.99894	0.2419	0.73872	20.38957	9.96021
0.8179	1.3305	1.99243	0.28377	32.04046	20.64118
0.05177	1.28722	0.6117	1.39139	32.59719	17.45121
0.55782	0.2073	1.22656	1.30426	12.26097	9.82345
0.11907	1.32415	1.03325	0.47137	38.01017	31.91904
1.64276	1.79273	1.54987	0.60499	4.20721	39.86912
1.65932	1.74733	0.96414	0.45926	1.27468	37.88397
1.82684	1.95923	0.91097	0.16751	9.17771	20.17277
1.18317	1.05815	1.29881	1.19735	18.82908	37.62381
1.09425	1.41745	0.52329	1.29159	27.67004	13.12773
1.42615	0.91059	1.03402	0.84664	3.78258	29.93272
0.66196	1.65083	0.9115	0.15433	19.40028	38.55474
1.30546	0.28418	1.15046	1.08233	2.40735	18.00682
1.15055	1.18753	1.47249	1.10089	39.41184	8.77726
0.04017	1.67985	0.02251	1.24902	1.11358	7.75221
0.54808	0.56601	1.86269	0.62169	5.80843	20.6418
1.63995	0.2384	1.70752	1.44835	3.13912	14.54296
1.22706	0.44708	1.32892	1.718	26.92503	31.24495
0.59862	1.14246	1.28771	0.2036	2.57142	23.65475
0.24289	1.12412	0.92622	0.14007	7.80713	4.8223
1.16965	1.96869	1.74358	0.77926	12.46545	20.13851
1.00238	1.20304	1.80399	0.34597	39.15244	20.37102
1.99772	0.32882	0.84369	0.88257	27.43416	18.92297
0.11763	1.0055	1.95418	0.61901	7.11905	5.91216
0.74872	1.86757	1.62249	0.02863	33.84987	8.21007
1.56449	1.90194	1.26586	1.22266	32.90687	39.54032
1.39158	1.56356	1.43695	0.17781	6.51694	21.61259
0.25204	0.56678	1.82416	1.65157	28.88547	20.70561
1.34349	1.31399	0.54563	0.05807	4.63882	36.6204
0.74705	1.93801	1.77159	1.52211	7.47937	38.71756
1.78441	0.80475	1.36804	0.29211	9.4049	2.74002
0.86745	1.31408	1.54334	0.67427	17.0553	1.88028
1.20513	1.04973	1.09003	1.52979	36.38252	32.35331
0.9718	0.28412	1.67536	0.10294	24.52581	5.61308
0.63527	1.0759	0.39378	0.80619	8.80441	30.55327
1.60533	1.4888	0.35388	0.68405	7.14431	22.31631
1.65724	1.53436	1.0805	1.58435	10.93945	3.26396
0.66062	0.34558	0.38925	1.14149	38.3502	38.30098
1.85256	1.31831	0.57132	0.00114	1.28881	16.79872
1.63347	0.94464	1.81393	1.34547	38.59198	37.39273
1.98524	1.37548	0.42828	0.56173	13.95011	19.55755
0.05854	1.77527	1.12373	1.29914	25.41694	9.85316
1.76906	1.4387	0.68293	1.45101	2.83417	4.54835
0.16753	1.20468	1.21543	0.24345	30.36232	9.63163
1.54567	0.75644	1.40391	1.24171	30.70405	30.29203
1.04236	0.88124	0.68343	1.67193	23.26357	28.70403
0.48338	1.69969	0.49546	0.18348	9.80086	10.22444
1.4837	0.13888	0.15425	0.64739	35.08427	8.47763
1.82701	1.8108	1.35756	1.14726	23.39254	38.62101
0.93813	1.79017	0.43976	0.33947	25.0836	24.21703
1.7931	0.32511	1.18349	0.52705	3.39131	13.33953
0.44492	0.66074	1.25666	1.47446	25.74041	35.07401
1.04652	0.82036	0.85743	1.42506	22.40097	29.3351
0.77841	1.65417	1.0314	1.14981	26.30809	25.65006
0.20824	1.9556	0.87461	1.40263	2.4329	18.6263
0.84725	0.31424	1.95468	0.73547	35.77241	10.36719
1.85104	0.36417	0.51364	1.48244	2.02332	29.97455
1.90621	1.11582	0.20386	0.64734	37.87318	1.51791
1.74974	0.68188	1.35916	0.29043	16.57649	29.03142
1.31558	1.73478	0.50598	0.14606	6.78694	30.78989
1.58106	0.62471	0.86329	0.81	20.33504	1.73715
0.61445	1.44225	1.33159	1.39297	15.36854	10.13998
1.77817	1.75395	0.53862	0.89828	37.7513	27.44294
1.90974	0.68868	1.83214	0.23372	11.41696	19.99497
1.03489	0.04582	0.34337	0.36033	22.58964	27.01233
0.98761	1.61372	1.16846	0.55503	37.91553	14.37026
0.30949	1.35561	1.11304	1.03685	34.99097	32.40704
0.07756	0.62182	0.16679	0.74195	28.71339	20.3504
0.82086	1.92309	1.21712	1.62882	26.86202	29.45125
1.29595	1.22172	1.11958	0.6236	18.61331	36.1339
0.74268	0.86289	1.58333	1.35728	23.73007	21.49337
1.64822	1.764	1.58558	1.4441	14.83316	36.81708
1.02525	0.99208	0.6963	0.34499	16.4659	7.95686
1.88032	1.72613	0.74225	1.06619	24.24768	24.49011
1.91589	0.45546	0.8777	1.09093	29.46115	13.03049
1.35166	1.87524	1.82507	0.29848	38.37696	34.77789
0.0286	1.07115	1.41441	0.11483	8.55994	21.86972
0.43474	0.6547	1.50442	1.72586	1.56646	32.41949
1.12024	0.60277	0.28601	0.82687	34.35437	24.64186
0.2048	1.85967	1.74282	0.09402	19.36165	18.66717
0.40002	1.50402	0.80389	1.41322	32.46255	16.10057
1.68782	1.23338	0.38674	1.50671	20.73209	33.92769
0.66186	0.81015	0.97341	0.65541	17.78055	8.88773
1.66931	1.42549	0.40588	0.33921	39.74178	2.43143
0.79328	1.62028	0.37376	1.74201	24.95584	39.049
0.33306	1.62814	1.50997	0.78263	9.26702	13.91402
1.42907	0.45945	0.13651	0.02183	2.78045	34.15313
1.51471	1.28655	1.23122	0.30661	15.52677	10.40902
1.0837	1.4948	0.69883	1.06559	24.63263	16.33357
1.79181	0.30948	0.75026	1.05241	27.39021	12.58239
0.97387	0.69333	1.06346	1.47381	17.30659	12.12192
0.76995	0.12953	1.50168	0.46215	10.68208	19.95361
0.27358	1.45114	1.80824	0.20423	22.47163	38.81516
1.60394	0.39759	1.77696	0.3505	34.10163	5.87133
1.48318	0.93298	0.72749	0.58813	14.83258	25.81653
0.13703	1.09219	0.47783	0.82945	19.31966	17.29911
0.62619	0.51248	1.07441	1.3098	11.56886	13.86204
1.65344	0.17658	0.84257	0.52699	38.5925	36.60156
0.01393	0.33596	0.89194	1.51411	6.11311	17.46631
